id,num_orders
1028232,168.98826835146352
1127204,165.63355325884916
1212707,165.71274501017297
1082698,8.505192147877668
1400926,8.505192147877668
1284113,235.72869590285322
1197966,235.72869590285322
1132739,292.5444416906998
1057981,98.07470407364485
1095932,98.97953711691136
1454421,69.59211941857554
1149765,346.5458370496088
1166964,247.31617211207785
1010949,298.5173503764114
1409575,37.479878349158085
1181616,26.028385943660254
1456020,241.15365630682732
1264395,268.2293541888835
1472931,228.34957512186355
1412015,143.6452013153751
1461229,94.19505289611477
1014564,93.21202019779264
1485914,91.59642848885154
1345389,91.59642848885154
1006833,91.59642848885154
1174921,8.2578921508216
1175393,8.2578921508216
1152412,21.51017885485813
1497398,24.04409942706868
1363486,12.746068492463603
1366766,12.746068492463603
1192413,12.746068492463603
1319547,282.0556712442231
1337684,282.0556712442231
1479766,277.918242241858
1460444,928.8170928890038
1139730,657.0727031244116
1115056,658.108485180749
1335827,114.78940032991629
1385333,706.7045139829004
1096323,706.7045139829004
1230693,837.0727756731409
1027016,163.58181879127397
1181520,134.94677828369674
1306234,165.67988773265765
1271440,937.5230992868944
1269834,484.63050466382117
1176823,896.499329349803
1193098,111.69467924692826
1034878,111.69467924692826
1010243,223.155154405215
1451807,223.155154405215
1016845,228.94728686066424
1198021,147.32125105454
1413802,83.45866254635098
1231223,83.45866254635098
1274226,353.984767410386
1425142,440.4120415974695
1211593,335.70945483521166
1419190,58.710434599592226
1180223,58.6809716348895
1194932,337.1287314876872
1323477,331.5734126830992
1371595,322.46984245127487
1171521,125.46463208158882
1052384,125.46463208158882
1060921,139.57527214813507
1261811,161.7464457252426
1246502,161.7464457252426
1497466,161.7464457252426
1232717,82.48239056269574
1136112,82.48239056269574
1196334,613.6713922838424
1349533,229.46384079442913
1463406,226.56644023013797
1447686,96.17815521182573
1336105,96.17815521182573
1012855,419.0566792935532
1180646,417.5794402959083
1062490,404.3749362963446
1098228,687.5296346429468
1101375,680.8837791766164
1400016,683.1525556087447
1439889,142.00196496341192
1408468,183.08896765648146
1044490,183.08896765648146
1290002,692.0900873837988
1190633,692.0900873837988
1040430,853.6613760754159
1049366,171.1849433113729
1224120,208.52658928669817
1293810,209.43142232996465
1197335,773.8083824910725
1323989,481.42778560023453
1129467,729.9656470549255
1229328,104.45712887813849
1164395,104.45712887813849
1217722,168.55079984438117
1171266,172.06957302384083
1024905,221.23228891145624
1343027,292.4470355179453
1141892,85.10836859867399
1302404,83.88922903744977
1170447,415.24032453162874
